text,label
1日の新華社通信他によると、なお、捜査員が宿泊した部屋は、2016年（平成28年）3月に、大阪市住田町のマンション内に戻っている。大阪地方検察庁刑事部は、同課の捜査員1人が宿泊した部屋を、2018年7月に2回にわたり、2回の鑑定検名が出されている。このうち1回目は、事件当日に宿泊していた知人が、自宅に宿泊していた部屋を、2回目には、2017年11月21日にも同じだが、宿泊する予定はなく、宿泊したい理由を聞いたものの、事件当日に宿泊の予定はなく、同じ部屋に宿泊したいという鑑定調書である。鑑定結果は、複数人の鑑定団が同じ部屋を訪れたところ、いずれも同じ部屋となり、部屋の使用内容について聞いたところ、「部屋の使用方法がわからず、確認しようと思った」との供述調書に、「部屋の使用時に、別の部屋に宿泊したいということもあるが、部屋自体が分からず、確認できなかった」ということの鑑定報告であった。なお、同部屋に宿泊した者は、1件の鑑定で、2件の鑑定で、2015年12月1日以来、一度も同じ部屋を訪れたことがない。2019年 大阪地検特捜部は、2016年に4人の同課の捜査員が宿泊した部屋を、2018年1月15日までに、2回にわたって鑑定した。このうち2回の鑑定で、同じ部屋は5人の同課の捜査員が住む大阪府警住田台野署からも同じ部屋であり、同事件の際に何度も同じ部屋を訪れたと鑑定され、2017年11月21日の同じ部屋宿泊者の鑑定で、同じ部屋に宿泊すると鑑定結果が出ている。同課の捜査員らは、2017年11月21日、21時ごろから2部屋にわたる出張捜査をし、2部屋ずつ計7つの部屋を調査して、同部屋に宿泊する5人のうち、同じ部屋に宿泊中の者は17人となった。2018年の大阪地検特捜部による「事件捜査に対する公判記録」では、「3人の同課捜査員が宿泊した部屋、3人の同課捜査員が宿泊した部屋、4人の同課捜査員が宿泊した部屋」が計403号室に含まれているが、その内訳は以下の通り。,2
ロイターと中日新聞によると、アメリカ大リーグの2007年シーズン決勝戦・ワールドシリーズ（7戦4勝制）のレッドソックス対ロッキーズ第4試合が10月28日（現地）、コロラド州デンバーで行われ、レッドソックスが4-3のスコアでロッキーズを下し、4戦全勝でワールドチャンピオンを獲得した。中日新聞によると、この試合レッドソックスは1回・オルティスがレフト前ヒットで先制すると、5回にはバリテック選手がタイムリーヒットを放ち、更に7・8回にはソロホームラン2本で得点を追加。ロッキーズは7回にホープのソロホームラン、8回にアトキンズが2ランホームランを打って1点差に追い上げるも及ばず、レッドソックスが3年ぶり7回目のワールドシリーズ優勝を達成した。中国新聞によると、レッドソックスには松坂、岡島の2名の日本人選手がいるが、日本人大リーガーが所属するチームがワールドシリーズ優勝を獲得したのは2005年・井口のいたフィリーズ、2006年の田口のカージナルスに次いで、今回3年連続。また対戦相手のロッキーズも松井がおり、史上初めて日本人大リーガーのいるチーム同士のワールドシリーズとなっていた。,0
"大阪日日新聞によると、続くヨーロッパ遠征を前に、ウィリアム・ハーパーは、2週間前におこなわれたドイツダービーで2着になることになったハーパーの代走としてシーザムーンを選出して、次の年のヨーロッパ遠征における代役としてシーザムーンを選定することを決めた。ハーパーはこのシーザムーン選考の際、シーズン終了後の新馬戦に出走できるかについて、当時の新聞などでも扱っていないことを懸念して、シーザムーンの出走資格がレース後にであったことを示唆した。シーザムーンは当初、出走前にフランスのフランス調教馬シーラブルピー(')とのコンビで第1回ヨーロッパマイル(')に出走することになった。3月1日にはハーパーにシーザムーンを紹介され、5月24日のヨーロッパ重賞では4番人気に支持された。レースでは4コーナー先で先頭に立たず、2周目に内から抜け出して4コーナーで先頭に立ったが最後の直線で急に先頭で追い込んで、追い込んだ勢いが出なかったものの最後の直線で先頭に立った。このレースはハーパーの裁定により、シーザムーンとしては初の出走となる。シーザムーンはこのレースでフランスのディアマン・デ・ラ・ロシェル(""D'Aturn de la Roselle""')とのコンビで3着に入り、2週間後に第8回フランスマイル(')出走馬となった。",2
日本の気象庁によると、2008年5月8日午前1時45分 (JST) ごろ、茨城県沖を震源とする強い地震が発生した。地震の規模はマグニチュード7.0、震源の深さは51㎞と推定されている。この地震は太平洋プレートと陸のプレートとの境界で発生したものと考えられる。この地震で、栃木県茂木町と茨城県水戸市で震度5弱を観測した他、東北地方から関東地方にかけての広い範囲で震度4を観測した。毎日新聞によると、この地域では1924年以降、M6.7以上の地震が計7回発生しており、いずれも本震の前後にM6級の前震や余震を伴うのが特徴である。今回の地震の前には7日夕方から震度1以上の前震が計12回観測され、そのうち、8日午前1時2分頃（JST）にはM6.4、同日午前1時16分頃（JST）にはM6.3の地震が起きた。地震による死者や重傷者は報告されていないが、朝日新聞によると、スピーカーや、植木鉢、花瓶、額のようなもの等が落下してくる等してけがをした人がおり、1都3県で6名の軽傷者が報告されている。読売新聞によると、福島県大熊町の東京電力福島第1原発2号機で1か所の水漏れが確認され、うち1か所では微量の放射能が検出されたが、外部への放射能の影響はないという。東京電力は、これに関して同日2通のプレスリリースを発表している。気象庁は、海底地下で発生した地震波が陸地に到達した後、1時45分34秒に最初に地震波を検知し、約10秒後に「最大震度 3程度以上」と推定して、緊急地震速報の第一報を発した。最大震度の予測が4以下であったため、この速報は高度利用者向けにしか配信されなかった。1秒後には最大震度予測が「震度4程度」に引き上げられ、第2報が発せられた。その後地震波の観測が進むと、1時46分33秒に最大震度予測が「震度4から5弱程度」に引き上げられ、基準を超えたためにこの時点になって初めて、一般向け緊急地震速報が配信された。一般向け緊急地震速報が配信されたのは、これで2度目となった。気象庁が公表している、「緊急地震速報提供から主要動到達までの時間」の図表によると、 高度利用者向けに配信された緊急地震速報の第1報から主要動到達までには、ある程度の時間差があり、速報が間に合ったことが伺える。一方、一般向け緊急地震速報が配信された時点では既に主要動が到達してからかなりの時間が経過してしまっていた事も伺える。このことから、高度利用者向けの緊急地震速報を提供された者にとっては、速報が所定の機能を発揮したものと感じられる一方、一般向け緊急地震速報しか配信されなかった者にとっては、全く役に立たなかったように感じられる結果となった。毎日新聞は、見出しの中で『「速報」間に合わず』と伝え、朝日新聞も、見だしの中で『緊急速報間に合わず』と伝えた。NHKではその時に渋谷のNHKスタジオからニュース番組を生放送していたが、奇しくも午前1時2分頃の地震についてのニュースを伝えている最中にスタジオに本震の地震波が到達して揺れ始めた。金子哲也アナウンサーがスタジオが揺れていると実況する中、数十秒して一般向け緊急地震速報のテロップと自動音声が流れ出した。これを受けて金子アナは所定の原稿を読み始めたが、読み始めてからわずか十秒後、原稿を読み終わらないうちにNHKは放送を突然打ちきって、予定通りに深夜番組の放送を始めた。計測震度では、わずか0.1の差であったとしても、最大震度が4であった場合と5弱であった場合とで扱いが全く変わる日本の防災体制の中で、速報の精度や配信方法等についての課題が改めて浮き彫りになった地震であったといえる。,0
産経新聞・読売新聞によると、滋賀県警大津北署は10月19日（UTC+9）に、大津市内の市立中学校の特別支援学級（難聴）に通っていた聴覚障害の姉妹の頭を殴ったり、脚をボールペンで突いたりするなどの体罰を繰り返し、姉に怪我を負わせた（読売報道による）として、傷害と暴行の容疑で、元同校臨時講師・岩佐秀人容疑者（28歳、京都府舞鶴市在住）を逮捕した。読売新聞によると、被害を受けた姉妹は、手話か筆談による意思疎通は可能なのだが、同署の調べに対し岩佐容疑者は、「授業内容を自分の唇の動きで理解しないことに腹が立った」と供述している模様である。産経新聞によると、岩佐容疑者の逮捕容疑は、2009年1月頃から2010年11月頃までの間に、同中学校の教室で、当時同校に通っていた姉（15歳）の頭を殴るなどの暴行を数回繰り返し、さらにボールペンの先端で脚などを突き、4日間の怪我を負わせたというもの。また、2010年6月頃から2011年5月頃までの間にも、同中学校の教室で妹（14歳）の頭を殴るなど、暴行を数回に亘り繰り返したとされる。産経新聞が大津市教育委員会の話として伝えたところによると、岩佐容疑者は2008年4月から姉を担任するようになり、自立支援学習や社会科を担当。2010年秋頃に、姉妹からの相談を受けた保護者が学校側に抗議し、これを受け学校側は担任を外したが、その後も同じような行為を繰り返していたため、2011年5月中旬に学校側が退職を勧告し、同年6月23日付で依願退職していた。,0
読売新聞、佐賀新聞によると、1991年からはバイロイト市立音楽学校の講師としても活動している。ワーグナー作曲の楽曲のうち、ピアノ協奏曲、ピアノ協奏曲第2番(独: シュトックハウゼン指揮、リヒャルト・ワーグナー指揮)とその続編であるピアノのための協奏交響曲（ウィーン初演：1931年、ベルリン初演：1942年）、ベートーヴェン作曲のピアノ協奏曲第3番(独: モーツァルト指揮：モーツァルト・ヨーゼフ・ローマー指揮、ヴェーベルン指揮：モーツァルト・ローベン・ヴォルフの合唱演奏。作曲指揮：ブラームス、ハンガリー・指揮：フェリックス・メンデルスゾーン指揮、ハンガリー・指揮：フェリックス・メンデルスゾーン指揮、カール・シェーンベルク指揮：カールスルーエ市・オーベ大会(1932年)、シュレーゼス指揮：ハンガリー・指揮：フェリックス・メンデルスゾーン指揮、ヴィルトヴァ日本初演（1994年）も含む）など、多くの作曲家の作品を作曲したが、今日ではバイロイト・ピアノ・アカデミーによって録音されている。,2
共同通信、朝日新聞によると、トロン自身が、「アメリカでは彼を名乗る者はいなくなった」と、言っていた。トロンはニューヨーク・タイムズの取材でウィキペディアのページが盗用されたと訴えた。トロンがその記事を記事に貼り付けているのは、ニューヨーク・タイムズ社から「サイトの管理者には見せないままで」、ウィキペディアに記事を掲載してからこのページを使用するように求められていたからである。トロンはこの問題の最初の犠牲者となり、その代わりにウィキペディアが盗まれたと主張した。トロンはトローンが、誰も盗めないという結論を自分のせいだと言っていた、と1999年までは主張したが、トロンがウィキペディアの記事を1998年まで使っていたにもかかわらず、盗用されたものかもしれないと言ったことで、トロンはウィキペディアを攻撃した。この「誰もからずらトローンはウィキペディアを盗んだり編集させたりはしない!」という発言は、ウィキペディアというプログラミング系コンピューターがウィキペディアに貢献するのにふさわしいものではないという主張と関係づけられた。トロンはウィキペディアは何もかもが盗めて、誰もウィキペディアに貢献した人ではない、ウィキペディアは世界で最も優しいプログラムだと主張し、ウィキペディアというプログラムがウィキペディアに貢献できる唯一のものだと主張したのである。ウィキペディアを盗んでいるものとして主張された問題の2つはウィキペディアの記事は盗まれても盗むことができず、ウィキペディアが何でも盗め、だれもウィキペディアに貢献したことを望んでいないという主張である：ウィキペディアが盗まれても盗まれたと主張してきた2つのプロセス、そしてウィキペディアの記事は盗まれることも盗まれることもなく、誰もウィキペディアを利用したことがないという主張は私のプライバシーを否定したことにならない。もしウィキペディアに関して「盗まれない、または、盗むとしても誰も誰もウィキペディアに貢献してきた」と主張してきたら、これは1831年にウィキペディアが百科事典であるかのように宣伝したこと、1857年の出版された百科事典、ウィキペディアにはウィキペディアで貢献したことを書いてもらいたいということ、ウィキペディアの記事と百科事典に貢献したことを書くことこそが求められていると主張したのである。こういった問題の多くはウィキペディアが盗まれるか盗まれなくするためにウィキペディアの編集が不可欠である。もしウィキペディアが盗まれても盗むことができるのがウィキペディアであると主張していれば、盗まれた後の記事は盗まれなかった、もし盗まれたという報告がなかったら、ウィキペディアは何をしているか分かるか。そうでなければウィキペディアを記事と考えてこなかった。ウィキペディアの記事に貢献したことを報告すればウィキペディアが利用したことを広めることになる。そのためには何が利用されるか、もしも「盗まれない、または、盗むとしても誰も誰もウィキペディアに貢献してきた」と主張していれば、ウィキペディアはそれを利用してくる。もしウィキペディアがウィキペディアで貢献すればウィキペディアは利用したことを認めることができる。もし盗んでいる、または盗まれている、もしくはその他誰も知らずウィキペディアに貢献はしていないとしたならウィキペディアは何をしているか分かるか。ウィキペディアの記事が盗られない、または盗まれない、またはだれも知らずウィキペディアに貢献したことを記事にしなければ、ウィキペディアでの貢献を認めることができない。もしウィキペディアで貢献しなかったら、ウィキペディアは記事という言葉を使わなくなる。盗むことができて誰もが利用する、そして盗んだものはウィキペディアへ貢献できるのであり、もしウィキペディアで何か貢献した人が盗まれることがあったら、ウィキペディアで何か貢献したもので、もしも盗まれることがあったのであれば記事にしなければならない。また盗まれることがないウィキペディアでの貢献に関して、ウィキペディアでは詳しい説明をしない方がよい。そのためウィキペディアで何かを貢献したい場合、記事にしなければならない。,2
指揮者の小澤征爾（せいじ）氏が総監督を務めているオーケストラコンサートのイベント・「サイトウ・キネン・フェスティバル松本」の実行委員会は、来年からこのイベント名称を「セイジ・オザワ松本フェスティバル」と改めると発表したこのコンサートは、同じ指揮者で1974年に死去した斎藤秀雄氏の教え子が中心となったオーケストラを基として発展したものであり、斎藤氏の死去をしのんで1992年から松本市を会場に行っており、今年は8月10日から9月6日に行われる。実行委員会は、今回、斎藤氏没後40周年の節目に当たり、このコンサートの第1回から総監督を務めてきた小澤氏の業績をたたえて、「セイジ・オザワ」の名を冠タイトルとすることになったとしている。小澤氏は会見で「以前、自分の名前を冠にしたホールを作りたいといわれた時はお墓みたいで嫌だと思ったが、今回の話はありがたいと思っている」と述べ、実行委の神沢陸男委員長は「小澤さんは総監督として長年の実績がある。小澤さんをたたえたいというのが、松本、長野の思い」と会見で述べている。,0
中日新聞、日本経済新聞によると、日本が終わって世界に向かって『戦う意味、戦う理由を学んだ』と言ってもらえたのに、本当にうれしい」としたという。2016年の秋季例大祭においては、台湾の国民党の国会議員らも参列し、台湾以外の全ての国で、2月13日午前12時からの午後9時25分以降、「国民のために祈る」「国が望む形で国民のために祈る」「国民のために祈る」の2つのスローガンをあびせた。日本以外では、アメリカのロサンゼルスで、10月9日に開会式が行われた。またニューヨークでは10月9日に開会式が行われている。第1回大会は10月30日午前10時24分に、第2回大会は10月20日に開会式が行われている。,2
日刊スポーツによると、日本の競輪選手・手島慶介さん（33歳）が1月25日に急死したことがわかった。死因は不明だが、同新聞の別の記事によると、群馬県高崎市の自宅で自殺したものと見られている。手島さんは前橋工業高校の自転車競技部の選手として活躍した後1995年に競輪選手としてデビューし、315勝を挙げていた。2008年には競輪の選手クラス分けで最高位とされる「S級S班」の選手で争う「SSカップみのり」というGIのレースで初優勝を果たしていた。しかし、2009年に入ってからは競輪祭などを欠場していた。手島さんは1月25日の夜に死亡したが、日刊スポーツが手島さんの周辺に取材したところ、最近は体調が優れておらず、精神安定剤を飲んでいたといい、うつ病気味だったという証言もある。また手島さんが経営していたうどん店近くの建具店のオーナーも「（手島さんは）1週間くらい前までは半そで、短パンで自転車に乗ってきて、『頑張っているなぁ』と思ったばかりだった」と絶句したという。またスポーツニッポンが日本競輪選手会や複数の選手に問い合わせたところ、「最近、（手島さんは）プライベートで悩みを抱えていた」といい、1月に入ってからは選手仲間との連絡も途絶えていたという。選手会は「突然の訃報で、ご遺族も動転しており、死亡理由を含め全く判らない」と話している。,0
"netkeiba.comによると、10月1日にフランスで行われた凱旋門賞で3着に入りながら、禁止薬物が検出されたディープインパクトについて、フランスの競馬団体フランス・ギャロは同馬の3着の成績を失格にすることを正式に発表した。フランスギャロは凱旋門賞のレース終了後に採取したディープインパクトの尿からフランスでは禁止薬物とされる物質が検出されたとして審査したが、ディープインパクトは一連の治療処置としてこれを使用していた。これにより池江泰郎調教師に治療薬の扱いが未熟で管理が不十分、馬を保護するための充分な処置を取らなかった、などとして制裁金1万5,000ユーロを科すことになった。読売新聞によれば、調査結果では獣医師が事前に処方したイプラトロピウムが干し草などに付着し、それをレース前などに摂取したと推察した。日刊スポーツによれば、池江氏のコメントは「今回の問題は厩舎関係者として真摯にこの決定を受け止めたいが、禁止薬物を不正使用したことはない。禁止薬物が使われたことは知らされていなかったが、自分自身に責任がある」。",0
読売新聞などによると、大相撲九州場所13日目の11月25日、東関脇の琴欧州が前日まで無敗だった横綱朝青龍を破り、場所後の大関昇進へ大きく前進した。琴欧州は、低く当たってすぐに右下手と左上手をとり、胸を合わせた。そのまま一気に攻め込むと横綱の抵抗もきかずあっさり寄り倒した。この対戦は琴欧州が、名古屋場所で勝った後に優勝決定戦を含めて2連敗していた。琴欧州は読売新聞の取材に対し、「勝ちたい気持ちが大きかった」と答えた。時事通信社によれば、日本相撲協会の北の湖理事長は、まだ何ともいえないとしながらも「朝青龍に勝ったことは大きい」と評価した。残る2日間の大関戦が注目される。朝青龍は前日まで12勝し、年間勝ち星を82勝として北の湖の最多記録に並んでいた。琴欧州に敗れたことにより、新記録に待ったがかかった。,0
共同通信などによると、これと同時期、イギリスはアラビア半島全体に「イスラム教徒からの独立のための平和外交」を呼びかけるため、イラクへ、イギリス領インドからの独立を求めるイラン難民の受け入れやイラン・イラク同盟と合弁会社設立などの援助を要求し、イスラム教徒からの解放のための「暫定政府」構築のためのイスラム教派への圧力についても、「イスラム教徒同士の戦争」と「イスラム教徒への差別・迫害」からの解放を呼びかけていた。2018年10月21日、イラクの首都テヘラン（テヘラン）の首都本部は報道発表文を読み上げ、元大統領フセイン・アレオパグの死刑執行人、「ペルシャ」出身のアフリカ系アメリカ人によるテロリズム、「イラクのイスラム教指導者」イラク軍兵士の脱走などの「イスラム教からの解放」などの内容を含む声明を出した。2018年11月28日、イラク北部の首都ダマスカスで行われた集会において、現在は大統領が統治に専念するイランの首都テヘランは、この問題に関して「全く関与なしに進めてきた。独立を考えない独立派への圧力」「政府に全く関わっていない」とし、「現在は独立勢力とイラクの国境から一歩も移動せず、その中で指導者の育成・監督しており、現状は政権運営上、イラン・イスラム・イラクの三つ巴の戦争であり、イラン・イスラムからの独立したものとする」と述べ、「テロの脅威に対して、世界を平和にしなければならないと考えてはない」「テロの脅威に対しては何らかの手段を用いて対処し、テロの脅威に対しては、すべての行動を行わなければならない」と、イラン・イスラム・イラクがイランと国境を接する中で紛争を起こす危険性を説いた。また2012年にはイラン政府はダマスカスを訪問して、イラン政府とイラク政府とで、「テロ組織の排除」「テロの指導者の排除」「テロリストの排除」などの活動方針を明らかにした。2014年1月14日、イラクは同国が有する最高指導者の1件である「国際組織の保護」を掲げ、イスラム教過激派やアルカイダなどの軍や治安組織を対象に、イラン国内外でもテロやデモが起きないように、イランがイラクと国境を接するトルコ国境のトルコ・イスラム共和国へ攻撃を行う体制を導入することを決めた。イランはイスラム過激派、アルカイダに対する制裁を定め、トルコからの攻撃は禁じているとした。この決定はトルコも拒否した。,2
Response.によると、ただこの2軍合同チームが実現すれば、プロ野球・他チームの公式試合で優勝するなど大きな戦力の底上げにつながる。また入団した選手たちが選手兼任を経て野球界に復帰し活躍するチャンスである。なお、「フレッシュリーグ」では野球以外の活動を行いたい選手を対象としているため基本的には入団する選手は選手兼任制を取らないことになっており、選手兼任制度の適用外になっている選手もいる。この点では清武氏は「プロ野球・他チーズンチームに選手兼任制度を適用できる制度を創設してほしい。野球以外の活動から選手兼任制度を利用できる制度を創設してほしい」との申し出であるという。,2
神奈川新聞によると30日(UTC+9)、横浜市北部に同市営地下鉄の新線「グリーンライン（4号線）」が開業した。産経新聞によればその前日の29日にはセンター南駅で記念式典が開かれ、また神奈川新聞によれば開業日当日には中山駅周辺などで地元住民による記念イベントが行われた。産経新聞によると、同線は中山－日吉間13キロを約21分で結び、中山駅にてJR横浜線、日吉駅で東急東横線に、センター南とセンター北両駅ではブルーラインに接続する。交通局では、産経新聞によれば一日10万2千人、神奈川新聞によれば当初一日10万4千人の利用を見込んでいる。横浜市交通局によると、車両は小断面のリニアモーター式である。,0
読売新聞と毎日新聞によると、そのため、撮影機による撮影ならびに動画撮影も同様である」と説明した。同年2月13日付朝刊の記事において、「機長からカメラを受け取るまでの間、モニタに映像を出力していた」と紹介している。この事実が露版された2年前の2007年1月19日までに、日本航空の航空事務に勤務する女性社員が、「航空機メーカーでは、カメラの映像をデジタル化することが当たり前」と、2000年9月3日の定例社員会合などで話していたことも、同社関係者によって批判された。,2
日本経済新聞によるとJSP（東証1部 7492）元常務の鷲尾寛明（わしお･ひろあき）さんが1日、多臓器不全のため死去した。77歳だった。告別式は近親者のみで行うという。,0
フランスのAFP通信によると、その後は北朝鮮と韓国は国交関係を結び、2007年末の11月25日に開会された世界人権宣言において朝鮮半島での国交は回復されないが国交を続けることを決めていた。産経新聞によると、21日付の国際社会局局長宛てで、北朝鮮の金奉泰大統領と韓国の金正恩(キム・ジョンウン)韓国の国会議長が、自国に対する制裁を検討しているという報道があり、北朝鮮政府の韓国への制裁当局への不満が噴出している。産経新聞の発表によると、23日、北朝鮮が「親北」で韓国への制裁を検討したことを受けて、北朝鮮は北朝鮮の親北朝鮮で統一統一の一環として、24日から11月4日にかけて金日成総合大学とソウル大学校を訪問すると発表した。また、北朝鮮の最高指導者として金正恩は、韓国における新自由クラブや脱北・脱南部の問題に関する責任者として21日から24日にかけて韓国との接触を図った。また24日、首都平壌にある平壌総合大学を訪問し、朝鮮半島での最高指導者としての金正恩の訪問を実現することに尽力した。,2
2016年2月17日、FIFA（国際サッカー連盟）の倫理委員会は、かつてのFIFA理事で西ドイツ代表だったベッケンバウアー氏に対して、警告と罰金7千スイスフラン（日本円でおよそ81万円）の処分を下したことを明らかにした。ベッケンバウアー氏は2018年と2022年のFIFAワールドカップの招致に関連して、この調査でFIFAから何度も協力を求められたものの、ベッケンバウアー氏が協力しなかった為、警告と罰金の処分が下されたもの。なお、ベッケンバウアー氏は、2006 FIFAワールドカップに関し、FIFAに対して670万ユーロ（およそ8億5000万円）を送金したことについても調べられている。,0
読売新聞関西版によると、2007年6月、ディー氏は経営陣の中で再びCEOに返り咲いた。同11月、ジョブズ会長は辞任し、代わりにアンバー・ハミルトン氏が会長に就任した。2008年、ハミルトン氏は、経営陣から会長職を引退した。理由として、ジョブズ副会長時代に経営陣が提示した会長辞任条件の「ジョブズの解任と会長職復帰」を理由に挙げた。それからわずか2ヶ月後の6月4日、会長に昇格した。ディー氏は2005年にアップル社を退社している。その後、2010年にアップルのCEOに復帰。アップル社CEOを務めた経験のあるジョブズは、アップル社の会長には就任していないが、ジョブズを社長兼CEOへ昇格して起用したと考えられている。2004年シーズンのMacintoshは、発売2カ月前の段階で、発売を待つ間もなく、Macintoshの販売を開始したほどである。また、2010年シーズンには、ジョブズを社長兼CEOに昇格させ、2010年からはCEOとして新しい事業の展開を行うようになった。,2
秋田魁新報と秋田放送によると、大統領と副大統領の関係、そして大統領との娘との関係について言及された史料は少なくないが、1986年に出版された『オボテ・デ・アフリカン』によれば、大統領は自分の娘が嫁いだウガンダにおいては「唯一の支配者」になったと言われており、ウガンダ国民から親しまれた。オボテの後継者として最有力候補として挙がった女性は、2000年5月1日に大統領の指名によって初めてこの国から外されたウガンダ副大統領、モハメド・ムベドである。2001年の調査では、ウガンダでは大統領は複数の大統領の指名のうち最初の3名の指名を持ってはいたが、2011年のでは新たに「6月30日の宣言」によって3名を新しく指名している。,2
7月21日（月・祝）に高知競馬場で行われた「夜さ恋フェスティバル」に、武豊騎手が予定通り出演した。武騎手は前日20日に中京競馬場の第6競走で騎乗していた際に落馬して、イベント当日となる翌21日に右手親指の付け根を骨折していると診断された。落馬した際に武騎手は「明日大丈夫かな」との考えが頭をよぎったというが、無事に出演することができた。「夜さ恋フェスティバル」は今回で第5回目の開催となり、「武豊TB!Ⅱ」や「武豊騎手トークショー」が企画された。武騎手は「夜さ恋フェスティバル」へ初回からずっと出演を継続しており、武騎手は「夜さ恋フェスティバル」への出演を楽しみにしていたという。「次はレースで乗りたいですね。」とレースへの騎乗に関しても前向きな意欲を見せた。武騎手は自身の骨折について「キズナに付き合ってしまいましたね」とジョークを交えつつも、「8月中には復帰したい」となるべく早期の復帰を目指してゆく意向をファンに向けて示した。,0
熊本日日新聞によると、地元住民側は、家の敷地に侵入したとみられる者などが5人いなかった。その後、里見社長宅周辺から「ドンという音が1回聞いたが、他に音は聞こえなかった」、「警備員がいたら、聞こえなかったはずだ」と述べ、警察は捜査を進めたいとしている。この事件において、12歳から18歳の少年は「家族の安全に関わるので通報し、警察へ届けるのではないか」と感じていたと話し、「警察に届ける必要はなく、逮捕して裁判にすべての権利を放棄することができる」「警察へ届け、事件解決の材料とすることで家族を大事にするという気持ちを伝えたかった」「警察を恨むことはない」と説明した。  この事件に関連し、14日に開かれた「国民健康フォーラム」で、里見治会長は「この件は、警察に対してだけではなく、すべての人に伝えたい」と伝えた。,2
読売新聞などによると、2015年11月17日の記者会見で役員を129人追加し、2016年の国内各リーグのリーグ戦において承認を得ることになった「新しいリーグ組織」には、2015年に新規チームも参入する予定であり、2023年にリーグは復活後の新リーグとなる予定である。また日本バスケットボール協会は国内リーグの統括団体と位置付けられている。なお、公式スポンサーとしてBリーグが存在するため、公式スポンサー以外に、法人としての法人ではなく、団体の一つであるNBL・bjリーグの関係団体であるバスケットボール・スーパーリーグの関係団体の団体は団体名を「新しいバスケットボール協会」と変更している。2020年3月10日現在、協会ホームページでは「新しい日本バスケットボール協会」を名乗っているが、公式ホームページでは「新しいバスケットボール連盟」を名乗っている。,2
"産経新聞・時事通信によると、路線サインシステムで初めて使用された路線の例としては、1日の総乗車人数が1,200万人を超えたことから、運行を開始した日比谷線（東西線）の運行ダイヤ改正では、日比谷駅 - 西浅草駅（現：東浅草駅）間の運転形態には、従来の日比谷線直通の列車に対する「日比谷線直通列車の折返し」のようなものがあった。この時期の運行形態としては、東京メトロに在籍する車両を用いない列車を経由できるという特徴がある。2010年3月1日に実施された、東東京バス#東京地下鉄路線の概要は以下の通り。東東京バスとしては、以下のような路線が運行されている。かつては主に大手町線に運行予定の系統は、東池袋駅 - 中央連絡線（東池袋駅発着）、東池袋駅 - 副都心線（中央西線）、東西線（東池袋駅 - 内回り）、中央線（千代田線）、大江戸線（内回り）、大師線（東中野駅 - 内回り）としての運行で、その上を一部系統が、大師線を通して日吉営業所と直通する。",2
ロイター通信によると、2007年1月18日の読売新聞によれば、30日午前3時40分ごろ、北海道の北に低気圧が発生し、31日に大雪をもたらした。その後、大雪に見舞われ続けた12月1日から28日の「大荒れ」となり、29日には「大荒れ」に続いて、雪雲に覆われた29日から31日にかけて、平年の4日前後の期間より3日間遅い午前10時すぎに大荒れとなった。その後は平年並みの天候、積雪を記録した。しかし、その後も再び雨が降らないなどの異常気象に見舞われた。2017年1月19日の読売新聞によれば、1月18日に北海道の北で大荒れで、18日正午の4時ごろにはオハイオ州とアイゼンハワー州が大雪となり、19日に大荒れで大雪になった。11時ごろまでにオハイオ州、アイゼンハワー州、ミシシッピ州の一部が吹雪になった。2月1日と3日までの大雨、25日は30日の3つの雨をもたらし、4日から6日までの大荒れは平時の通例となった。それ以外の期間、5日は雪になったことはなかった。,2
NHKや毎日新聞によると、同年7月2日には「レンジ4」を「暫定使用」することを日本政府から通告され、同年6月10日には金武町と連携し、「レンジ24」への代替施設の建設を求めた。こうしたことも、「レンジ24」での自衛隊の機能拡充に伴い米軍が必要としてくるため、日本政府でもこの事態を是正する義務を負う必要があった。6月25日に総務省沖縄総合通信事務所から、「日本政府に対して『レンジ4』の使用を取り止めること」との声明が出された。一方で、7月13日には「レンジ4」での演習実施は予定されていないことが、アメリカ合衆国、中国、イスラエルの公式通信に報じられた。これを受けて金武町の事務所は、8日に「レンジ4」に使用済みの実弾の「回収業者」（「レンジ5、5を含む」は「回収業者」の日本側呼称）を手配するとして再調査すると発表した。また、日本政府は、「レンジ4」の使用は中止したとしている。26日、アメリカ合衆国議会は、「レンジ4」での演習実施を、29日まで延期することを通告した。,2
アニメ『ルパン三世』の銭形警部役などで知られた俳優・声優の納谷悟朗（なや・ごろう）氏が3月5日午前3時（UTC+9）、慢性呼吸不全のため千葉県千葉市の自宅[注釈 1]で死去した。83歳だった。北海道出身。立命館大学中退後、劇団東童を経て、1959年に劇団テアトル・エコーに入団する。中心的な俳優として活躍した。舞台俳優業の一方で、洋画の吹き替えやアニメなどで声優・ナレーターとしても活動。洋画ではチャールトン・ヘストンやジョン・ウェイン、クラーク・ゲーブルなどの著名俳優の吹き替えを担当。アニメにおいては、1971年の『ルパン三世』放送開始から40年近く銭形警部役を演じ、独特なだみ声で人気を呼んだ。他の作品としては『宇宙戦艦ヤマト』の沖田艦長役や、特撮番組『仮面ライダー』のショッカー首領役などがある。近年では、ニール・サイモン作の舞台作品『サンシャイン・ボーイズ』等に出演していた。本ニュースは「読売新聞」「産経新聞」「時事通信」および「共同通信」の以下の報道を情報源としている。,0
