text,label
こんびにうーばーしてほちい,2
ただ外の空気を入れるだけで、コーヒーがぐっと美味しくなった。_x000D_\n_x000D_\n,0
まっ、今は辞めれているので良しですが(笑)だいぶ遊んだな～(*´ω｀*),0
プラスチックが腐った臭い知ってんのか笑,3
PayPalからクソみたいな迷惑メールがくるんだが。,6
内向型はある程度､自分の欲求に正直になった方が生きやすいのかもしれないという今日この頃です｡無理に変える必要は無いが､外交型と比べて作業に時間が掛かってしまうのは事実｡効率化できる所をいかに工夫できるかですよね｡難しいなあ…｡,2
アプデしてからPUBG重すぎなんだけど,6
音楽は、一人で活動しないと食えない時代(・・;)？,1
さて、半年間のマスク着用生活を終えた今、省いていたチークとリップを用意しなければならなくなりました。,6
キャストリア絆マごちです…,0
文章が下手だとストーリーが入ってこない。昨夜読んだ志賀直哉よかったなあ。流行感冒と小僧の神様は何度か読み返した。谷崎も褒めてたっけ?。,7
あのなんとも言えない山手線の駅名の統一感の中に高輪ゲートウェイかぁ…,3
辞められないなと思うから辛いんだな、いつでも辞められると思えば気持ちが楽になる、いつでも辞められるように勉強しよ,2
バチボコに運転センスなさすぎてクランク、ポールにぶつけない方が珍しいんだが明日仮免,5
「ここの壁汚れてるよ?」と教えてくれるけど拭かない夫。子供達が乳児の時にも「なんか泣いてるよ?」て教えにきたな。,4
イースターは日本においても定着するのでしょうか。,2
フェミニストに対しては、男女平等を目指すなら、男性のみ徴兵制の国に対して、女性も徴兵しろって主張しろよと思う。平等ってのは利益だけ得るもんじゃないぞ,4
どうしたら、上手く仕事をまわせるのか。まだ慣れてないから気が回らないのか何なのか(´-ω-`)前にお願いしたことはまだ済んでないし。自分のしたいことばかり優先してるのではなかろうか(´-ω-`)もやもや。,4
天彦先生は神ですので,7
鼻がつまり過ぎて睡眠の妨害になると思って点鼻薬つけたら喘息気味になってしまって発作が誘発されたくさい,5
料理にまつわるトラウマがまた一つ増えてしまって悲しい,1
第六感とかそういう訳わからんもん研ぎ澄まされなくていいです。ほんまに。,1
THE BOYsのディープおもろすぎる。,0
誕生日ケーキって、手作りより買ったほうが絶対おいしいよね…\n\nと、自分に言い聞かせてケーキ予約する。,2
予約した時時間かかると念を押されたが、ぴーぷるぴーぷを制覇した我々に死角はなかった・・（思ったより速くお料理きました）\n,0
15分くらいフレクスでいこ,2
会報きてた?,0
?歴史麺1グラムが余裕なのは自明である。 ?歴史麺kグラムを余裕で食べ切れたと仮定する。（k≧0） k＋1グラムが余裕なのも自明である。 ?.?より帰納法から歴史は無限に食べられ、大ラーメン500グラムなど余裕で食べられることが証明された。,0
母の日ギフトに今回はアジサイを選んでみたのだけど、アジサイにもいろいろなバリエーションんがあって驚いた。ちょっとネットで最近の品種をチェックしてみようと思う。,3
「あの時勇気出していればなぁ(；´Д｀)」ってことが、振り返るとあるなぁ(^o^;)\n\nやらない後悔より、やる後悔。\n\nどっちみち後悔からは逃げられないから、どっちの後悔を選ぶ？ってことだよなぁ。,1
『リッチマン、プアウーマン』の再放送やってます。第一話。放送当時、大学4年だったということもあり、とても印象的なドラマでしたね。,0
1年ぶりに、前住んでいた家の隣人（インド人）に会った。当時住んでいた家は、今振り返るととんでもない家だった。リビングは鉄格子で囲われてるだけ、ネズミは毎晩寝室まで侵入して、子どもの服に穴ができてたっけ。,3
支部の評価システム亡くなったの本当にクソ,4
道行く人々に「本物なんて、あるのかな・・・」って聞いて回ってる,3
ラジオで普通に喋っててもかわいいから無敵なんだよ佐倉綾音,0
180センチ100キロの旦那が体にジャストサイズで動きやすい服を着るとなると、上は4Lで下が5Lなわけよ。まぁ旦那は中年おじさんだからりんたろーさんより遥かにお腹が出てるっていうのもあるけど。\n\nりんさんに服をあげるなら4L…？\n\nいやいやでかすぎない？そんなでかい？,3
しかも本人は反省の色なし,4
生姜焼きって以外と難しい,3
冷静に考えて近所のスーパー行くような格好で東京にいるので東京は綿半スーパーセンター,3
最近汗かきトレードしてないから税率70%に引き上げられちゃう,5
無駄に頭使いすぎたんかなー_(:3」∠)_？,5
署名用電子証明書等々、入籍の時は窓口で言われるがままに更新の手続きさせてくれたんだけどなんで引越しの時はしてくんねーの 失効すんなら更新手続き案内すべきだし案内しないなら失効させんな ,4
クラブじゃないパーティーか,6
雨やんだし学校いこ,2
はたらく細胞のOPが、きくこ姉さんとおのDになってる,3
みんな俺と同じ曲歌って、いい気分になろうとするの本当よくない。,6
忙しいな...,5
今日は難しいので研究に集中できそう,2
Twitter、1日どの位ツイートできるんだろうと思い調べたら400件位までいけるらしいです。そんなに呟くことあるんだろうか・・・。,3
学校を損切りではなく学校に損切りされる立場なので謙虚にならざるを得ない,5
"文句をつけていると決めつけるなと言う割に自分のとこでブツクサ文句言ってるし〇〇だと誤解しているんですかね?くらいのことを「素人に対して知識がないことを揶揄・侮蔑している」と""決めつけて""んのお前の方じゃ?ん 揶揄されてんのは他人に対しての態度がなってねえ所だよ ",4
一旦神様になった気分で愚民どもを許してやるかって思わないとやってられん,4
そろそろ「ネットでしか関西弁使ってなさそう」っていう新しい罵倒が出てくると予想してる　当たったらなんかくれ,2
前髪で目が隠れていても、見た目に反して意外と視界良好なんだよね。見た目はウザイけど。,3
大量の冷凍野菜ゲット,0
Control非含嗽じゃ話にならんのでは,4
しかも同じフロアに #お茶の井ヶ田 があって、小学生の時に制服のまま親と一緒に抹茶ソフトよく食べてた。\nあの時から抹茶好きが始まった…?\n#抹茶　#抹茶スイーツ,0
タバコは肺がんだけじゃねえんだよなあ,5
パチンコする人って頭悪い人多いんだろうなとは思ってたけど、予想以上なことがコロナで判明してる。,6
寝ているだけで朝起きたらお金が増えているやつやりたい,2
新宿地獄絵図,5
二段目の上げが来る前に家に帰ろうと思ってたら帰宅途中で来られたのでちょっとつらい,1
先輩方みたいに営業車ほしい,2
走ったらビール飲むか\nサクレビール,2
乱れすぎてむしろ正常ダイヤ,3
今日のハイライトは警察のPCがWindows7だったことです(xpだったらその場で笑い転げてたと思う) システムとかセキリュティーの関係で更新しづらいのはあるだろうけどシステムに接続しないはずの解析用のPCまで7だったのですが……,3
繰り返しになりますが俺ガイル完は3話まで見てから判断した方がいいです　なんなら2話までは倍速視聴でもいい,2
面接の時と話が違すぎてやばい話どころか書類も違う頭おかしい,6
仕事が山盛り、ゼミの課題は毎週あって、観たい映画やドラマも沢山あって、サッカーも観に行きたいし、好きなアイドルにも会いたい、たまには友達と会ってくだらない話と美味しいご飯を嗜みたい、何も気にせず眠りたい、だけど何をするにも時間が足りなくて、なんて言い訳と共に、大人になってゆく。,1
神奈川と静岡の気温差で体調崩しがちだよね,5
仙狐さんみよっと,2
併設コンビニで朝ごはんを調達していた。明日からパン屋巡りしよう！　しかも今朝なんて四千円も使っちゃった。ウッ。,0
早くも三日目ね。GW中10札本を読めなる宿題があるのでこれからGW二度目の図書館に向かいまっせ,2
次回に期待ってコメントした中国のお姉さんはあんまり嵐のこと知らなそうだったな。,1
黒板消しクリーナーがやたらうるせえ。,4
ちなみにどのような経緯で僕は明日昨日のきみとデートするを見ることになったかと言うと、加藤純一がその映画を見たからであって、夫が加藤純一の信者衛門だからです,7
もう雷いらんて,5
日本沈没2020、2話目にして嫌な予感がして視聴進まず。東京マグニチュード8.0よりキツイな。デビルマンcrybabyよりは…マシなのだろうか。,5
絶対おかしい,4
応募の時から、無くなりそうだとは思ってたよ。,1
博多座！放浪記！博多座くると、4人でレミゼ観に行ったの思い出す。もうあれから3年とか早すぎ！,3
こんな時間まで妻がライン自粛パーティーを友だちと開いている。。。せめてもの魔除けとしてニベアを顔に塗りたくって寝る。。。リア充ばくはつしろ。。,4
おはよう月曜日朝から雨でウォーキングはせずなんとなく肩トレしてたら昨日届いたマイプロテイン開けるの忘れてる事に気づいて早速いただきました今日も張り切っていきましょう,2
どーせ教育とか言って正当化するのなんて目に見えとるわヴォケ,6
娘は美女と野獣もアラジンもアニメの方が良いってw,3
トン単位の密輸出が日常的に行われているのに、数十キロの合法的な輸出が税関で無意味に止められる現実。,6
よし、仮眠しよう。おやすみなさい(?´ω`?),0
高速道路のPAで革ジャンを着たいかついおじさんライダーあるある　ソフトクリームを舐めている,7
一歩引いた視点で見てると自分はさほどイラつかず、人の滑稽な部分ばかりが見えてまじ愚か,6
一応facebookアカも持ってるんだが、近況アップデート→今どんな気持ち？の一文が何故かむかつく,4
さて、オビツ11ボディを手に入れに行かねば！＼(^o^)／,0
今日思ったより雨降らないね？思わず朝から45分もドラクエウォークしちゃったよ,3
かかとがあまりに痛すぎてタクシー使いたくなるレベルだなこれ,5
はいド──────ン!!\n .∧＿∧  　∧_∧.\n(  `・ω・)つ)゜Д゜)・゜\n(つ　   ｒ⊂　⊂)'\n｜　 _つ ⊂_⊂ノ\n`し´,4
子どもが可愛い。癒されます。,0
でろでろの状態を抜けなければ。がんばれ自分。,2
砂埃舞う農村地帯に一日中いたら、おへそが真っ黒になってました。。洗うか。,1
あああああああ\nううううう,1
しんどいから孵化ちょっとやめようかな。図鑑埋めてこ。,2
推しが武道館いってくれたら死ぬ、面白そうなので見ます。,2
ディーフラッペがいい,2
知っているかい？win8はタッチ前提なosであり、現行ノーパソのほとんどはタッチパネル積んでいないんだぜ、Hahaha,6
野田に住んでるといきなり霊波之光のゴッドフェスで無限花火で起こされるしわざわざ北九州からきた白装束おばさんに天守閣まで案内させられて心が穏やかになるヨガとか勧誘させられるのクソ,6
鼻血と鼻水は鼻の中での温かさが違うから確かに気付く。(大阪府・幼女の頃から鼻血を出し続けている主婦),7
iphone6だしさすがに色々たまってるのかもしれないな,6
「全嫁が泣いた！！」っていう広告を最近よく見るけど胡散臭さ満載やん泣かせてみなはれ人間楽な方に流れやすいから惹かれる人も多いいんかね,6
昨日バイト用のスニーカー履いて帰ってきちゃったから今日そのまま履いてバイトきたけど非常に寒いです、GUの底の薄いスニーカーから冷たさがダイレクトに伝わってくる,5
「学部どこ」 「理学部です」 「え？医学部？」 「いや、“理”学部です」 っていうやりとりめんどくさいんで、もう医学部でいってもいいかな。,6
npf行くのちょっと面倒になってきた,6
あとこの多幸感多めの作品で憎しみを演じた女性たち、奔放さ出ていたティナ、はるの安定感、話せない人が語りだす構造etc。見ごたえある作品ありがとうございました。,7
すごくどうでもいいんだけど、タピオカ系ドリンクのタピオカって、そのまま飲むのかな？ある程度咀嚼する？そのまま相当量飲んだらとても消化に悪いのではないかと急に心配になった。,5
パソコンの外れたキーボードをなおせた！,0
自分の作品のセルパブランキングを見るのが趣味なのですが、1週間前にモロゾフ入門が読まれて2日後にサイファイ・ララバイズが読まれてまた2日後に短編集が読まれて、次は小四女児連続自殺の解読んでくれという気持ちになってます。ハプニングバーの殺人には行かないでください。あれは地雷です。,5
ロドリゲスおまえアンダースロー打てるようになったのか,3
締め切りまであと数日なんだけど！\nなんなら3月からずっと応募していいのかしないほうがいいのかずっと迷って、もう〆切が数日ってとこまで来ちゃってるよ,5
介護職の人が足りませんよね。,7
同じ時間を共有するってとても大事な事やと社会人になって常々思う,7
電気ポット壊れたからもうすぐ買おう,2
入院したんだけどさ、朝ごはんは食べていいけど、明後日まで絶食だってよ……いや入院説明で言っといてよ……朝早かったから食べてないよ……部屋の人ご飯食べてるし胃が痛いし拷問……,1
ボルテおわったな。,6
何か少し悪いことをしているとき「自分はギリギリ許されるラインには立っているはず」と思いがち,5
今更ですが、西宮の回数券、1250円で取引可能なので、欲しい人も余ってる人も言ってください。,2
ま？,3
今使ってるパソコン、動くんだけど壊れてる,1
まるっと自分をペルソナにして、こういう人間が面白がる雑記ブログってどんなのだろな？と考えている。\n\n,2
久々に愚痴のようなもの吐いた()すいません,1
武田真治がドラマ出てると筋肉体操がチラついてきて集中できない,5
バカにしない、否定しない、肯定してくれる、気が向かない物でなければ一緒にしてくれる、くだらない事で笑える、けどダメなことは叱ってくれる。 これが普通に出来る人ってあまりいない気がしていて、出会えたのは奇跡だと思う。 母親がまさにこれで居心地のいい空間作りをしてくれたんだよなぁ。,7
歯の治療終われるかな(笑),2
fortranは計算速度早いのでまだ現役,7
えっ3期視野に入れてたの？？しかもCFやんの？？もう確定みたいなもんじゃん,3
ただひたすらに感謝。,7
ねむねむ,6
『天冥の標』はとんでもない傑作なのです。,7
仕事でご飯食べにきて、デパ地下でいまここどこ？状態。寄り道しなきゃよかった。一服。,1
寝れないまま早朝になったから語るね気に食わないポイント ,4
娘の友達が2人家に来てるんだけれど、3人とも2人兄妹の妹で、割と似てるところがある。,3
今日のわたし、すごい体調も機嫌も良さそうな顔をしている…満たされると違うのだな…,0
数年ぶりにきのこの山を食べた。やっぱり美味い！私は完全にきのこの山派です。笑,0
攻略本っていうほど必要か？なんかおまけでもついてるんかな,6
今更だけどLINEペイで友達に送金、楽ちん！！\nレジでスマホ立ち上げる→バーコード読む→金額入力するのが面倒でEdyオートチャージ無双だったけど、友達同士の送金はLINEペイ便利だな,0
思い立って模様替えしてるけど、終わる気がしないやつ。,5
あー、今仕事がおわった。なんだ！なんでだ！本当は16時までなんだけど…。,6
普段あまり興味ないけどガールズトークってたまに憧れるよね（笑）,2
無事落単祭終了したことですし、パーっと打ち上げといきましょうか,2
これ知ってたら応用情報受けてたのに,1
大好きなサンアンドムーンが遂に終わちゃった。ポケモンたちは最近のシリーズだと一番好きだったなぁ。20年間続いたアニポケが、リセットされちゃうのがつらすぎる。。。サンアンドムーンの続き、やってほしかったわ。,1
おや、ますださん今日声ちがくない？ 本当に風邪引いてるのかな,3
あっ、二次オタ垢消しついでに創作の方も消しました。どうもありがとうございましたー。癖があるらしいので表に出すことはやめます。,5
ディズニーこわい,4
日経先物、続伸！,2
でも停電するかもだからめっちゃ仕事進めないとやばい\nとにかく今日は忙しいやばい,5
ハギワラさんのキャス、とても面白かったです。こういったブンゲイファイトクラブの楽しみ方ありですね。,0
今年はじめての同人イベントは8月に参加することが確定しました。\n\nやはり関東にいるとイベントへのフットワークが軽くなりますね！,0
070から始まる知らない番号から着信…,5
今日やっと新居のネットが開通します…長かった…！！ 昨日の夜ラックの組み立て途中で力尽きて寝たのでリビングの散らかり方が半端ないから組み立てやってお片付けするー！ 午前休なのでまったりやるぞ,0
生活感のある一角を作ってしまった。,3
ねねっちは日本のゲームキューブ。,7
もう1年半くらいずっと自分の選択肢が間違いだったんじゃないかとか思い悩んでいて心にトゲが刺さったままになっていて、でもさっき改めてこの人についてきてよかったなぁ…と思ったらなんか泣けてきちゃってボロボロ泣いてたら「のびたの恐竜でそんなに悲しくなっちゃったの～！？」って心配されたｗ,7
原因ダニかと思って布団関連全部干して掃除機かけたけど、なう進行形でかゆい場所増えてるんだが…もしかしてモスキート…？,5
PS.I love you 化け物級に名曲。,7
3期くるかな(((ο(*ﾟ▽ﾟ*)ο))),2
家のWi-Fi調子悪すぎてマック来たら家族づればかりでわろた,3
あ?はやく彼氏に会いたいなぁと思ったけれど、考えてみたら既に旦那だったことに気づいた今,3
アドラーの「嫌われる勇気」ずっと生きづらかった私の人生を大きく変えてくれた本です。生きづらいと感じる方、人間関係に悩みのある方におすすめです。,7
いっぺん聞いてみな、跳ぶぞ,2
あと二年間先生が残ってくれたらゴールデンウィークがあと2年続いたのにってことしか考えてない,1
自分の学科の授業より経済の先輩の授業の方がよっぽど真面目に受けてる自分どうなん？,3
Itisパスポートとりたいんです\nにツボったヨコにツボってたらこんな時間,3
翔ちゃんとしゃぶしゃぶ,0
うに食べたい。寿司食べたい。馬刺し食べたい。,2
記憶は細胞に宿るのでしょうか,2
がんばらなくていいよー、やっとくねー、ありがとうー、の言葉がとってもとっても支えになるよね。 相手が普段どれだけのお金や時間をかけて、自分のために何かをしてくれたかを考えてみたらお返ししようってなるし、もっと優しくなれそう。,7
暑いな。(・ω・),5
エルレと嵐に会えて、BUMPにも会えるかもしれないなんて…！とりあえずアルバム待機！,0
1500円でサインパネルプレゼント応募用紙1枚だったのですが、MUCCメニューのみかと思いきや連れの頼んだ通常メニューもOKらしく2枚応募できた！やった?,0
金縛りにかかって2重に夢みてた…マトリックスかよ…そろそろ怖くなってきたから医者に行った方がいいのかな,5
起きたらビットコイン終わってた,3
雷こわい彩ちゃん帰すんじゃなかった,5
めっちゃ寒いですよ、関西は,5
今週末3日だけの超短期でグンマー行くけど、\nそのあと決まらなそうだから\n今んところは地元帰ることになりそう。\n\nでも家にいても何もやる気起きないから\n近い場所で作業できるスペース探して宿泊しつつ作業(あれば単発バイト)っていうのを検討中。\n\nとりあえずはよコロナ収まってくれ。。。(>_<),2
9回目、10回目。,4
コナンもついに1000話かぁ！,3
見返してるのですかパンクしてからの冷静な運転は流石ハミルトンだなあ。マクラーレンにF1史上初の黒人ドライバーが入ってきたってよ、え？アロンソと同じくらい速いじゃん、メルセデス行っても速いじゃんから、今や絶対王者だもんなあ。,0
最近ムスメが抱っこしてほしい時に、「抱いて？」って言うのを本当どうにかしたい…。どこで覚えたの…？  (1歳2カ月),1
足音がバッタンバッタンうるさいからもうちょっと静かにしてと夫に言ったら、いちいち細かいこと言うな俺やってお前の細かいこと大目に見てやってるんやからお前のことも毎回細かく言うたろかと言ってきたので、私が今言ってるのは足音だけだから一個だけ今言って気を付けると返した。ちょっと考えて→,4
チャイ語落ちたし英語1クラ(？)になってしまったし、言語の神様に嫌われてる気がする,1
スピリチュアルなものや人がちょっと苦手なの(苦手と言っても偏ったものとかに限る)、科学系の分野に進んだのもあるしそういう現象を雑な言葉で規定したくないというのもあるかもしれないとふと思った,7
寒い布団から出たくない??,1
つかれたー,1
子供たち、熱心に聞いてますね。お利口さんだ(  ?Ο?  ),0
血がもったいない 血は美味しいので,7
花火大会いきたい( ´_ゝ`),2
煽り耐性がクッッッソ低いため煽られると｢ふ～ん、そっか～｣って態度取るけど毎回内心マジで発狂してしまう、普段プライド？ないよ～？ みたいなムーブをするけど毎回自分の自信の無さのせいかついつい……,4
私が会いたいなぁと思ってるお友達たち、医療関係者だったり妊活中だったり赤ちゃんがいたりで、年明けに会おうねって約束したのに会えない子ばかりで寂しい。でも遊びたい気持ちを抑えて守りたいものを守るために、収まったら遊ぼうね！って言える友達だから、何年経っても好きなんだなぁって思う。,7
朝は寒いなー。今日を乗り切れば、明日は休みだ～＼(^o^)／がんばろー。,0
→そもそも誰のお皿なんだと言うところから頑張ってきた。途中仕事がどうだとか自分のフィールドに持ち込もうとしたり、水に浸けろと言うお前の指示が悪いと言ったりとかすったもんだあったけど、最終的に水をこぼしたのは自分が悪かったと認めたので負けはしなかった。(床は私が拭いた),6
未完成品っておこな人いるの？まぁ一般ウケするやり込み要素もストーリーも軽いし数ヵ月後に追加コンテツ有料あるよーって言われたら後出しずるいってなるのは分かるけど、7000円という価格だとボリューム的には文句無いけどなぁ。あとゲーム作るのにどれ程の人と予算割かなきゃか想像しろ。,3
"今は勢いでなんとかしてるワーママたちがやがて4,50代になり、無理がたたり過労死、が話題になるとかほんと嫌な未来。もちろんワーママにかぎらずだけど、いま、みんながんばりすぎなきがするよー。そしてがんばりすぎないと「自分が思う普通の生活」が送れないということも。",1
Zoomで定例会議やったけど、信頼関係があるから何の問題もないな。,7
電話だけ優しい先輩 謎\nシカゴでもう仕事嫌だーーとなっていた時だったのでホッとした、、\n\nこの尋常じゃない肌荒れはなんだ\n会社行きたくないーーー,1
あああうう\nがんばれ\nがんばれ,2
Apple musicとアマプラとyoutubeプレミアムに加入してるの現代人ぽさがある,0
共産主義カタン面白そうだな,2
東京オリンピックのチケット当たったけど、いざ行くとなるとめんどくさい。\n\nサッカー札幌ドームだし。\n東京オリンピックなのに。,6
森拓郎さんのストレッチDVD30日全身コース。,2
すぐ騒いで買い占めるヤツらなんなん？東日本大震災でお前ら何も学ばなかったのか,4
レビューにもあったけど、上のベッドに上がるの大変,3
さすがに今日は忙しかったのもあって眠すぎる　ねよ,6
髪を乾かしてもらうのって幸せの最上級感あるな,0
月を見て泣くとか、かぐや姫じゃないんだから,3
今回のアベンジャーズは2回見ても号泣することが今証明された,7
ロドリゲスいつもあの球にやられるけど変な打ち方してるわけじゃないのに毎回ポップで泣ける,1
うちは夫婦とも長男長女なので、そのへん少し頭に入れとこうと思いました。でもやっぱかわいいかわいいになってしまうわwwその他色々解説があり、思った以上に相手はプロだったわ。今後も気になったことは相談しようと思いました。,7
ねむーい,6
突如組曲ニコニコ動画というワードが十年の時を経て舞い降りた,3
ピッチャーはストレートよ,7
午前中まではマジでこの世の終わりみたいな体調だったけど15時くらいから復活した,0
キーボードが下手に来ると思ってなかったので目の前が不意打ち伊藤彩沙だった,3
ツイコール、よく分からないが地獄と化しているので時間置いた方が良さそうっぽい,5
やってみよう～,2
うどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうどんうど,2
ティッシュひと家族ひとつまでなのに2つ買ってるご老人………………………………お前みたいなののせいでな…………………………………………………………… ,4
新しいバイト先の偉い人、多分気が合わない,6
土日ってなんでこんなにあっという間なんだろ,1
今まで「スマホ撮影のみんな頑張ろうぜ」みたいなポジションに勝手に居座ろうとしてきたけど(何で？)、ジャペーソ経験者とかにもどんどん出現してきて逆に俺がスマホ撮影なん隠さないと迷惑かかる雰囲気になってきた,5
みーちゃん1stあくしろと言ってんの！,4
けっこう揺れた,3
SNSでの発言は、リスペクトを忘れない。誰かの代弁者であれ。,7
最怖ホラー短編の企画を見て小林泰三の玩具修理者に出てくる「ようぐそうとほうとふまだなのか！？」が脳内再生すごいのですが、調べたらそんなセリフはなかったようでナイアルホテプの言い換えで「ぬわいえいるれいとほうてぃーぷまだなのか！？」だったらしく愕然としてます。クトゥルフしらんけね。,3
わたしってどうすればE？,5
何者にもなれていない僕から見て、何者かになっているように見える人たちが自身を何者かになれていると認識しているか否か,5
かねちが魂削って書いたサイン入りのチェキ売るやつ絶許,4
とおせんぼが1番好きだったなあ ,7
スガーーーーーーー！！！！たのむー！！！,2
コロナ感染防止のため、診察室の扉が全部開け放たれており、色々聞こえてくる……(みんなだいたい明るくてすごいな～って思う),3
朝から歯にししとう挟まって格闘した,6
プログラミングは肉体のない学習,1
おもんないー\nさらっと消えて1人で飲みに行っていいかなー\n日本語しか喋られん女1人でそんなことして生きて帰れるかわからんけどw\n気使われんのしんどい,6
毎回毎回不穏だなぁ,1
試合の役員してると弁当貰えるんだけど、なんか数日ぶりにちゃんとした飯を食った気がする。,0
日が長いけど高い気温も長時間続くのは勘弁。,0
鹿児島・熊本が心配…,5
いつもの店ではよくやることだけど、のっぴきならない状況により、よその店で初めて、小銭だけのお会計で帰った。は、ハズイ！この感覚を忘れないようにしよう。,3
わーい。\nやっぱり3級楽勝だった。\n笹のすけは資格が一つ増えた( ?ω?)ｽﾔｧ,0
本日の歩数800か…クズめ…,6
だいたいクリスマスも終わった（私の中で）,2
つーか夜勤明けだって知ってるのに俺の部屋でゲームさせてくれとかいう兄貴の頭の中が理解できない,4
いつの間にか持ち駒がたくさん･･･！,3
うちの猫ちゃんたち毎日のようにムカデ見つけてくるんだけど\nあいつらどこから入ってくるんだ…,5
ホエイはビタミンB群が含まれるとは聞くけどそんなに劇的に変わるもんなんですかね,3
ペイペイフリマとやらで中古のiPhoneが売れたのですが、購入してくれた方のコメントが高圧的でキャンセルしたくなってきました。どうしようかしん。,6
10年ものの腕時計が壊れてしまって、新しいのが欲しい気持ちもあるんだけど電波ソーラーって3万くらいするのね。ズボラが故電波を諦めたくない。時計の面倒まで見られない。,2
明日元気あればリンクスに行くので各位、対戦よろしくお願いします,2
2017年のコウノドリアマプラで見られるようになってるー！！！,0
からあげ好き好き勢としてはガブリチキンきになるんですよね。,2
コロナ離婚か………在宅勤務になったり飲み会自粛になった夫の会社は現状にきちんと対応出来ている企業だなって思うし不満要素がない 本人は外出られなくてしんどそうだけど ,7
新瑞橋のトイレからいい匂いがすると思ったら洗面器に綺麗にラーメンが盛り付けられていたことがある,3
この人、人間関係に恵まれてるなぁと思う人って結の人自身が魅力的だったりしますね。,7
不可能を可能にするとかそーゆーの無いからね？,4
今の職場来てから毎日出勤して1時間から1時間半程度で腹痛が起きて軟便が出るようになったの謎体質すぎて,1
ウォリアーに対して強いデッキはそれなりにあるけど、そいつらは他のデッキに弱すぎて使えないから、結局ウォリアーが強い。,3
先週からおうちのことで悩んでド凹みモードで精神が死にかけてたのに、楽しみな予定が沢山入ってきて一気に幸せになっちゃったな。めっちゃ単純！,0
ボランティアしてる人を偽善者だなんだと言うのは勝手だけど、ボランティア先の被災者の方達を悪く言うことは許さない。不快。,4
寝ようとしてたらスマートウォッチ誤操作でランニングにレッツゴー！とか言われたんだけど絶対行かないよ。おやすみ,3
あと、クローバー！大倉くんと武井咲がでてるやつ！ベッドシーンになったとき、母と二人で「ないわ～。そういうのいらんねん。」って(笑)母も私もピュアか！っと言いたくなる。,0
嫌なことも、苦手なことも、ちゃんと受け入れる。いいことばかりは起こらない。世界はたぶんそういうバランスでできているから。,7
耳に穴を開けられた。一生開けないと思ってたのに人生何があるかわかりませんね。開けない理由は「すごく怖いから」だったので泣きそうに怖かったし、なんなら開けた後も怖くて半泣きだったし、精神がやられたのでテンションが低い。がんばった。耳痛いし今日は店じまい,1
終わってないけど帰る！ 納期なんぞ知らんぞ?！,4
トイレットペーパーについて\n\n非常時に、トイレの回数が劇的に増えるわけではないし、メーカーもそれを分かっているだろうから、生産量を一気に上げることはしないはず。作りすぎたら在庫抱えるだけだし。\n\n原材料が入手できる限り＆工場が止まらない限り、物不足にはならないはず。,7
正直、ワンパンマンのイメソンとキャラソン、どれも微妙なんだよなぁ・・・。,1
今日は洗濯したてのシーツで寝るこの瞬間を楽しみにして生きてきた！！！！！おやすみ！！！！！,0
元々荷物少ないから引越しが楽,0
親に取られたくない子供はさっさとオンラインで申請するんやで,2
ためになるツイートをしようかな…… 復讐するは我にあり の我って自分のことではなく神のことを指します、元は新約聖書（ローマ人への手紙）の「愛する者よ、自ら復讐すな、ただ神の怒に任せまつれ。録して『主いひ給ふ、復讐するは我にあり、我これに報いん』とあり」 からきています,7
眠くなってきたので寝ます。残りは明日頑張るよ？,2
日本語と英語が激しく混じるのでかえって分かりにくい,6
鈴原は元アイドルなのにvtuberなるし、古代生物詳しいし謎やな,3
塩マグロ 生ハムで検索すると同じように塩マグロが生ハムに似ているとツイートしてる人が沢山いたのでそういうことですね 塩マグロは実質生ハムなんです,7
わたしも人間ですからもうひとり男の子がいたら楽しいかなぁと1ミリくらい考えることもありましたが、先週胃腸風邪で吐きまくる中で朦朧としながら悪阻を思い出して、やっぱりもう二度とごめんだと思い直しました。,5
今日は昼の12時に起きまして、起きてからまだ7時間ぐらいしか経ってないんですがもう眠いです。,3
今までずっと、結果にこだわってきました。でも今は自分が楽しめること、喜ぶことを拾って行こうと思います。,2
言っちゃ悪いが沢尻エリカ\n薬物所持に違和感なし,6
Wi-Fi死亡まであと20Mb...,1
彼の地観に行く。初演見れなかったから再演されてよかったと思う。,0
トレンドにプリンプリン物語入ってるやんけ！デルーデル！,3
雪イベントなのにやたらと赤ベースのチラシにしたい上司思いだして鬱,1
推しカプ論争についてはあまり理解できない,6
アストン…。アストン…。つらい。,1
前職の先輩から電話があったが、嫌いなので着拒否にしておきました。正直、前職の同僚も上司も嫌いです。さようなら。,6
夕飯の残りのワンタンスープを飲んでるんですが、箸いらんやろーと思ったら全く口元にワンタンが来なくて、あっこれ箸いるわ！ってなったけど、動くのがめんどくさすぎて手掴みして食べてる。指がとんでもなく熱い。もぅ無理。。,1
２４ジャパン\n違和感しか感じないｗ\nそこが面白いけど嘘,3
